strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,67,10,10,10,1.0,True,797.3420805932907,7973.420805932907,5627.4208059329085,28137.104029664537,1930.0,386,359,0.9300518134715026,27,0,360,12,12,10,6,6,2087.4329697298517,5558.130703943496,1257.9698183787314,7973.420805932907,99,0.7108219170040684,,,,360.0,36.0,20.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,68,15,15,15,1.0,True,483.3697190873165,7250.545786309748,5411.545786309747,27057.72893154873,1490.0,298,260,0.87248322147651,38,0,274,15,15,15,11,11,1099.17821846388,5900.078305263491,530.1079385488783,7158.81059175217,40,1.2846995220024837,,,,274.0,45.0,30.0,9.094947017729282e-13,False,91.73519455757832,,,
double_ring_optical_clear_probe,69,15,15,15,1.0,True,509.0912783533102,7636.369175299653,5698.369175299652,28491.845876498253,1575.0,315,276,0.8761904761904762,39,0,288,15,15,15,6,6,1602.5800518511876,5152.92274967523,565.5931910728001,7636.369175299653,40,1.1041686459939228,,,,288.0,45.0,30.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,70,10,10,10,1.0,True,689.4207267941119,6894.207267941119,4837.207267941119,24186.036339705595,1685.0,337,315,0.9347181008902077,22,0,313,13,13,10,3,3,1465.7393231389647,3879.2048796403947,921.4748122455312,4635.211302848607,75,0.5915802859963151,,,,313.0,39.0,20.0,0.0,False,2258.995965092512,,,
double_ring_optical_clear_probe,71,12,12,12,1.0,True,554.5506381528411,6654.607657834093,4708.607657834093,23543.038289170465,1590.0,318,281,0.8836477987421384,37,0,296,12,12,12,8,8,843.453196938086,2584.327099192281,1150.9337876631473,6654.607657834093,99,1.3630255199968815,,,,296.0,36.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,72,10,10,10,1.0,True,774.7228743676644,7747.228743676645,5541.228743676644,27706.143718383224,1820.0,364,338,0.9285714285714286,26,0,336,10,10,10,5,5,1476.334624357965,6247.334163415384,668.6710680912946,7747.228743676645,58,0.8072830059973057,,,,336.0,30.0,20.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,73,12,12,12,1.0,True,612.4272309636417,7349.1267715637005,5211.1267715637005,26055.6338578185,1745.0,349,317,0.9083094555873925,32,0,324,15,15,12,9,9,1078.971475561482,4753.795212017678,928.6627946794637,7022.670360412733,77,0.8411941999947885,,,,324.0,45.0,24.0,0.0,False,326.45641115096714,,,
double_ring_optical_clear_probe,74,16,16,16,1.0,True,486.04916973259344,7776.786715721495,5858.786715721495,29293.93357860748,1555.0,311,267,0.8585209003215434,44,0,283,16,16,16,11,11,1308.5476930503055,3350.0757898133184,532.2249018269302,7776.786715721495,40,1.5372404730005655,,,,283.0,48.0,32.0,0.0,False,0.0,3350.0757898133184,4426.710925908177,47
double_ring_optical_clear_probe,75,13,13,13,1.0,True,714.2516355066052,9285.271261585867,6873.271261585866,34366.35630792933,1980.0,396,364,0.9191919191919192,32,0,367,13,13,13,13,13,2152.206456871863,6047.676623260946,1252.361170105034,9285.271261585867,97,0.8506054769968614,,,,367.0,39.0,26.0,1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,76,12,12,12,1.0,True,598.3222101671246,7179.8665220054945,5232.8665220054945,26164.332610027464,1595.0,319,288,0.9028213166144201,31,0,292,12,12,12,9,9,712.1021014250576,2434.3215630076356,706.9191729468944,7179.8665220054945,59,0.9878107370022917,,,,292.0,36.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,77,16,16,16,1.0,True,458.5279947200473,7336.447915520756,5507.447915520759,27537.239577603785,1480.0,296,251,0.847972972972973,45,0,269,16,16,16,11,11,1578.9513828651259,5790.542834185456,955.8631880083205,7336.447915520756,77,1.1134207510040142,,,,269.0,48.0,32.0,-2.7284841053187847e-12,False,0.0,5790.542834185456,1545.9050813353006,5
double_ring_optical_clear_probe,78,16,16,16,1.0,True,493.7256658668931,7899.61065387029,5880.610653870291,29403.05326935147,1625.0,325,283,0.8707692307692307,42,0,299,21,21,16,9,9,1619.231906843942,5361.50582461053,927.5704396543622,7899.61065387029,72,1.4096572650014423,,,,299.0,63.0,32.0,-9.094947017729282e-13,False,0.0,5361.50582461053,2538.1048292597598,19
double_ring_optical_clear_probe,79,11,11,11,1.0,True,605.1111319020162,6656.222450922178,4468.222450922177,22341.11225461089,1795.0,359,332,0.924791086350975,27,0,335,12,12,11,5,5,1560.6251575370502,5086.087987588861,951.2061383350904,6656.222450922178,80,0.8356607260066085,,,,335.0,36.0,22.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,80,12,12,12,1.0,True,550.87777046505,6610.533245580601,4633.533245580602,23167.666227903006,1605.0,321,288,0.897196261682243,33,0,297,17,17,12,6,6,997.5003955694574,5862.554107868154,1392.5161665055457,6288.624056056515,118,1.0403787870018277,,,,297.0,51.0,24.0,-9.094947017729282e-13,False,321.9091895240863,,,
double_ring_optical_clear_probe,81,14,14,14,1.0,True,495.51782721691416,6937.249581036798,5079.249581036799,25396.247905183995,1510.0,302,263,0.8708609271523179,39,0,278,14,14,14,5,5,1564.468206579259,4974.523460616751,948.8478969568677,6937.249581036798,77,0.9418667819991242,,,,278.0,42.0,28.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,82,11,11,11,1.0,True,697.136731090221,7668.504041992432,5385.504041992433,26927.520209962157,1880.0,376,349,0.9281914893617021,27,0,348,11,11,11,7,7,2365.465618217438,5621.398364396706,975.9218730605793,7668.504041992432,79,0.7062995779997436,,,,348.0,33.0,22.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,83,13,13,13,1.0,True,660.3040846338162,8583.95310023961,6258.953100239611,31294.765501198053,1905.0,381,345,0.905511811023622,36,0,355,13,13,13,4,4,2962.669868542381,7042.9520470130665,757.8434363239628,8583.95310023961,60,0.8904350419907132,,,,355.0,39.0,26.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,84,15,15,15,1.0,True,481.3238883535882,7219.858325303823,5249.8583253038205,26249.291626519105,1595.0,319,277,0.8683385579937304,42,0,294,17,17,15,8,8,1743.5785811806354,4842.6242956145525,701.2759380086634,7219.858325303823,60,0.9343829220015323,,,,294.0,51.0,30.0,2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,85,11,11,11,1.0,True,707.2103243872326,7779.313568259558,5335.31356825956,26676.567841297787,2015.0,403,375,0.9305210918114144,28,0,374,11,11,11,10,10,1936.1267304230068,3798.9595886820825,974.4013407525615,7779.313568259558,80,0.8132903149962658,,,,374.0,33.0,22.0,-1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,86,16,16,16,1.0,True,499.08590592718986,7985.374494835038,5936.374494835038,29681.8724741752,1650.0,330,289,0.8757575757575757,41,0,304,21,21,16,13,13,1417.2401064585524,3673.1121397649504,698.9508790112186,7985.374494835038,60,1.8972434019960929,,,,304.0,63.0,32.0,0.0,False,0.0,3673.1121397649504,4312.262355070087,45
double_ring_optical_clear_probe,87,11,11,11,1.0,True,699.7572516833702,7697.329768517072,5150.329768517072,25751.648842585353,2090.0,418,389,0.930622009569378,29,0,393,14,14,11,5,5,2520.063182791704,5526.113684052778,2521.1405191905665,7697.329768517072,210,0.8381760320044123,,,,393.0,42.0,22.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,88,13,13,13,1.0,True,531.6140122581008,6910.982159355311,4740.982159355311,23704.910796776552,1775.0,355,320,0.9014084507042254,35,0,330,13,13,13,9,9,1039.2016832576564,3239.5619281588874,910.0229997787737,6910.982159355311,79,1.114473289999296,,,,330.0,39.0,26.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,89,10,10,10,1.0,True,740.4467184662873,7404.467184662873,5094.4671846628735,25472.335923314364,1905.0,381,358,0.9396325459317585,23,0,355,10,10,10,6,6,1948.513394149466,4262.18848744382,1106.8339253144886,7404.467184662873,95,0.7755752990051406,,,,355.0,30.0,20.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,90,11,11,11,1.0,True,724.5447555496795,7969.992311046475,5607.992311046476,28039.96155523238,1945.0,389,361,0.9280205655526992,28,0,362,11,11,11,7,7,2287.308168715819,6580.181021776283,930.8365784029406,7969.992311046475,79,0.6637136980134528,,,,362.0,33.0,22.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,91,10,10,10,1.0,True,699.6438460959055,6996.438460959054,4748.4384609590525,23742.192304795266,1840.0,368,343,0.9320652173913043,25,0,343,15,15,10,3,3,1852.3699738003975,4769.681850093937,764.4529368232256,6996.438460959054,59,0.6002524299983634,,,,343.0,45.0,20.0,1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,92,13,13,13,1.0,True,534.4235264782939,6947.50584421782,4912.505844217821,24562.529221089106,1660.0,332,299,0.9006024096385542,33,0,310,13,13,13,9,9,943.5391783879697,4632.733407625825,1137.390153309504,6947.50584421782,97,1.0486795990000246,,,,310.0,39.0,26.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,93,16,16,16,1.0,True,520.3816101976322,8326.105763162115,6440.105763162113,32200.528815810576,1525.0,305,265,0.8688524590163934,40,0,278,17,17,16,11,11,1800.8557025929538,5587.264819176862,993.1412104909735,8326.105763162115,80,0.9778925210121088,,,,278.0,51.0,32.0,1.8189894035458565e-12,False,0.0,5587.264819176862,2738.840943985253,12
double_ring_optical_clear_probe,94,14,14,14,1.0,True,571.6078402216261,8002.509763102766,5775.509763102766,28877.548815513837,1820.0,364,325,0.8928571428571429,39,0,337,14,14,14,8,8,1542.1413449166741,5241.172678984553,2464.0771708079806,8002.509763102766,196,1.1268731049931375,,,,337.0,42.0,28.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,95,16,16,16,1.0,True,426.7952945701196,6828.724713121914,4831.724713121913,24158.62356560957,1615.0,323,280,0.8668730650154799,43,0,302,16,16,16,8,8,1987.6355872326228,6251.255917814846,717.0874318960255,6828.724713121914,59,1.3286879119987134,,,,302.0,48.0,32.0,9.094947017729282e-13,False,0.0,6251.255917814846,577.4687953070679,8
double_ring_optical_clear_probe,96,12,12,12,1.0,True,566.7731426315962,6801.277711579154,4701.277711579154,23506.38855789577,1720.0,344,311,0.9040697674418605,33,0,320,12,12,12,9,9,893.984904426285,2237.310475816027,553.1758716271842,6801.277711579154,40,1.340377222004463,,,,320.0,36.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,97,11,11,11,1.0,True,588.1072037538071,6469.1792412918785,4324.179241291879,21620.896206459394,1755.0,351,323,0.9202279202279202,28,0,326,14,14,11,7,7,1297.964328921052,2587.1600183965566,555.9276591319965,5523.748477795294,40,0.8128725930000655,,,,326.0,42.0,22.0,-9.094947017729282e-13,False,945.4307634965844,,,
double_ring_optical_clear_probe,98,12,12,12,1.0,True,575.1848886653153,6902.218663983784,4767.218663983784,23836.09331991891,1750.0,350,317,0.9057142857142857,33,0,325,12,12,12,5,5,1472.4020662979503,4804.700029611662,1389.7459943634556,6799.694087529233,113,1.249202057995717,,,,325.0,36.0,24.0,0.0,False,102.5245764545507,,,
double_ring_optical_clear_probe,99,13,13,13,1.0,True,546.6067615572956,7105.887900244843,5096.887900244845,25484.439501224217,1640.0,328,296,0.9024390243902439,32,0,304,13,13,13,6,6,1433.020374316578,5531.717720005072,679.4131277412959,6509.073345339072,59,0.8874016379995737,,,,304.0,39.0,26.0,-1.8189894035458565e-12,False,596.8145549057708,,,
